1464245648	uid:275	148	INSERT			
1464249255	uid:275	149	INSERT			
1464249956	uid:275	150	INSERT			
1464251029	uid:275	151	INSERT			
1464258807	uid:275	152	INSERT			
1464258961	uid:275	152	DELETE			
1464258997	uid:275	153	INSERT			
1464258997	uid:275	154	INSERT			
1464259021	uid:275	153	UPDATE	contact		TEST
1464260118	uid:275	153	DELETE			
1464260125	uid:275	155	INSERT			
1464260134	uid:275	155	DELETE			
1464260970	uid:275	156	INSERT			
1464261051	uid:275	156	UPDATE	phone		9999999
1464261051	uid:275	156	UPDATE	city	9999999	
1464261305	uid:275	156	DELETE			
1464278750	uid:275	157	INSERT			
